Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Jamaica,JAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4841.198313,5201.190666,5370.438426,5953.550348,6101.767623,6312.516859,6358.93778,6336.128811,6204.454539,6308.929336,6463.530224,6655.64867,6851.861074,7199.545847,7447.276017,7706.631562,8132.53141,8432.410414,8488.093753,8135.431346,8080.148508,8353.307477,8373.495116,8630.242045,8732.813023,8985.576678,9399.257923,9820.20737,10035.27977,10083.52683,8991.162056,9577.164211,10790.1333,11466.97133,11662.34468
Jamaica,JAM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,20805277769,21811886781,22238427498,24332643025,24669258327,25248975300,25220259336,24932632398,24350566745,24605681270,24821892265,25155729232,25658162334,26598872054,26950967999,27191855195,27980181162,28380844496,28150466764,26927244009,26534874424,26994027594,26828382512,26967269296,27153295548,27403509671,27780369056,28057373523,28587636470,28842721564,25981430581,27176946494,28595996150,29340825497,29129921615
Japan,JPN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19912.51661,21227.67505,21825.79882,22168.56029,22823.44171,23859.06605,25000.53392,25620.0681,25509.8996,25735.97109,27287.27019,27942.34665,28623.58845,29392.24899,30830.65845,32169.86749,33634.63171,35015.98657,35273.79115,33547.28342,35335.37351,36214.43977,37605.97426,39402.0251,39555.41201,40906.59457,40596.96866,41444.21574,42141.9353,42678.15114,42425.69468,44355.34872,47395.83916,49896.64369,51685.03875
Japan,JPN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,4.35537E+12,4.50882E+12,4.54943E+12,4.52854E+12,4.5776E+12,4.69803E+12,4.84527E+12,4.89281E+12,4.83065E+12,4.81452E+12,4.94763E+12,4.96673E+12,4.96881E+12,5.04509E+12,5.15538E+12,5.24838E+12,5.32041E+12,5.39936E+12,5.33326E+12,5.02962E+12,5.23573E+12,5.23698E+12,5.30897E+12,5.41542E+12,5.43146E+12,5.51623E+12,5.55781E+12,5.65092E+12,5.68728E+12,5.66441E+12,5.42827E+12,5.57465E+12,5.62716E+12,5.71017E+12,5.71495E+12
Jordan,JOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4317.161512,4195.287485,4653.972423,4725.806772,4829.648316,5026.535802,5054.748386,5171.220299,5263.770026,5401.879231,5640.657282,5948.012179,6256.496439,6499.978878,7073.845816,7696.945017,8045.640562,8415.71166,8983.213324,9290.808554,9416.643868,9631.928993,9738.537469,9816.598557,9144.677932,8967.079958,8747.878609,9265.515367,9042.397819,9429.072796,9579.200813,9182.496161,9927.2341,10411.84162,10821.49098
Jordan,JOR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,27489630061,27931809302,31939961386,33373104190,35032240288,37204545523,37981012120,39237604556,40419508965,41789540668,43563804178,45859598177,48512029251,50530938633,54860032404,59329256957,64130759056,69374198907,74383284112,78120084648,79928435101,82116220150,84111117114,86306373008,89227048075,91454627021,93278397679,95585730403,97420088352,99126148666,98033033195,1.01617E+11,1.04307E+11,1.07315E+11,1.09986E+11
Kazakhstan,KAZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7874.187364,7192.80208,6945.094411,6477.348525,5860.350669,5595.433989,5836.071984,6177.92475,6283.545905,6625.782152,7418.196121,8568.087195,9504.450825,10532.4467,11777.11196,13226.1467,14965.77232,16581.22405,17278.47217,17389.01458,18641.80615,20159.93294,21367.21806,23754.1342,23958.11289,22484.36514,23023.08723,23973.06023,25096.12859,28689.27108,29039.82296,32945.85157,35895.08399,38515.1836,40813.04428
Kazakhstan,KAZ,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.88835E+11,2.57063E+11,2.43439E+11,2.21042E+11,1.93191E+11,1.77349E+11,1.78236E+11,1.81266E+11,1.77822E+11,1.82623E+11,2.0052E+11,2.2759E+11,2.49894E+11,2.73134E+11,2.99355E+11,3.28393E+11,3.63531E+11,3.95885E+11,4.08949E+11,4.13857E+11,4.44068E+11,4.76929E+11,4.99822E+11,5.29811E+11,5.52063E+11,5.58688E+11,5.64834E+11,5.87992E+11,6.12099E+11,6.39644E+11,6.23653E+11,6.5047E+11,6.71285E+11,7.0552E+11,7.39385E+11
Kenya,KEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1729.273446,1755.654016,1727.540675,1722.820699,1754.253401,1817.608881,1875.298309,1865.026673,1895.017382,1910.24013,1906.897941,1961.058169,1940.403033,1974.858202,2066.315406,2188.69561,2330.130289,2481.087061,2459.121745,2480.044291,2634.892713,2750.286638,2847.270683,3106.393945,3359.489507,3678.326141,3916.653157,4177.249936,4411.561041,4687.377823,4792.573158,5338.852434,5883.22304,6307.232494,6619.358574
Kenya,KEN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,95633729813,97009274498,96233691209,96573585966,99116160385,1.03483E+11,1.07775E+11,1.08287E+11,1.11849E+11,1.14428E+11,1.15114E+11,1.19465E+11,1.20119E+11,1.23641E+11,1.29952E+11,1.37628E+11,1.46536E+11,1.56575E+11,1.56938E+11,1.62128E+11,1.75193E+11,1.84165E+11,1.92579E+11,1.99893E+11,2.09928E+11,2.20356E+11,2.29641E+11,2.38455E+11,2.51923E+11,2.64806E+11,2.64084E+11,2.84129E+11,2.97938E+11,3.14491E+11,3.28632E+11
Kiribati,KIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1191.53077,1139.232709,1420.665361,1430.71454,1469.161028,1518.23275,1519.246147,1535.317419,1592.956574,1526.091951,1637.936014,1591.23663,1605.075333,1578.287909,1578.838691,1616.579921,1727.770525,1792.046512,1735.431898,1718.491714,1724.467102,1785.572083,1896.324899,2049.333903,2084.131054,2310.602915,2462.832493,2562.065201,2671.762317,2762.9383,2710.906228,3020.493999,3329.344345,3485.558083,3702.32601
Kiribati,KIR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,165694553.1,156334991.5,193791656.7,193590123.6,197549538.3,202986513.1,202880865.2,205269043,214387656.3,205996026.3,219885648.9,212972160,216054197.2,212650334.8,211355363.2,214086983.9,226454648.8,233373019,226407461.7,227622819.7,230413366.1,237933429.8,251742276.5,271204275.3,274631382.5,305569489.1,327228360.4,339496537.2,351309114.6,362776854.3,357451046.4,387761958.2,405468433,416221499.9,438143467.1
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8355.332774,9474.642596,10184.85566,11030.71195,12187.25497,13502.58274,14694.09624,15721.70566,14974.65957,16807.12948,18538.83553,19724.42595,21396.83775,22095.87083,23773.82865,25186.86757,26884.26733,29064.91808,29946.07749,29508.38151,31736.62844,32546.75365,33557.12872,34244.31214,35324.49767,37907.50031,39575.45428,40957.41806,43044.29176,43865.04164,45142.76345,48419.64325,51231.45307,52203.96857,..
"Korea, Rep.",KOR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5.9331E+11,6.57258E+11,6.97999E+11,7.46003E+11,8.15148E+11,8.93521E+11,9.64026E+11,1.02351E+12,9.71011E+11,1.08236E+12,1.18043E+12,1.23771E+12,1.33332E+12,1.37528E+12,1.44676E+12,1.5091E+12,1.58854E+12,1.68067E+12,1.73131E+12,1.74503E+12,1.86378E+12,1.93247E+12,1.9789E+12,2.04153E+12,2.1069E+12,2.16609E+12,2.22992E+12,2.30038E+12,2.36726E+12,2.42038E+12,2.40321E+12,2.50666E+12,2.57215E+12,2.60705E+12,..
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6352.65232,6736.761089,7179.222779,7776.473931,7897.566928,8090.759393,8200.474205,8714.919664,9157.046307,9380.940073,10018.73871,10861.05317,10532.50547,12362.42102,13950.89673,15804.40658,18619.82717
Kosovo,XKX,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12783215864,13426832137,14090111060,14980579340,15237076214,16050857846,16588369742,17569776062,18548724461,19443822031,20106201547,21062613457,19937811875,22080260570,23024964288,23961533956,25018893739
Kuwait,KWT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,30763.06696,23390.42363,36149.18352,48481.76042,53945.58818,57163.34921,56912.69619,57419.93216,58343.78818,56406.46858,58702.86732,58552.78392,59713.17222,69752.38418,77226.63684,84968.01984,89075.22461,91434.90447,90337.35688,80110.06989,75184.08666,79036.78577,82089.72607,76812.5388,68336.5992,45267.30859,41862.17391,46565.5499,51370.73205,50703.00014,41461.72351,50651.95758,55043.00227,53025.47114,51635.95981
Kuwait,KWT,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,65594963015,38695917893,70739747861,94784518907,1.02781E+11,1.07774E+11,1.08426E+11,1.11108E+11,1.15177E+11,1.13116E+11,1.18427E+11,1.18679E+11,1.22257E+11,1.43439E+11,1.58127E+11,1.74903E+11,1.88047E+11,1.99314E+11,2.04256E+11,1.89803E+11,1.85304E+11,2.03146E+11,2.16606E+11,2.19096E+11,2.20193E+11,2.21498E+11,2.2798E+11,2.17237E+11,2.23196E+11,2.28249E+11,2.17253E+11,2.20886E+11,2.35815E+11,2.31884E+11,2.25947E+11
Kyrgyz Republic,KGZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2543.74131,2381.594036,2074.734487,1795.022436,1465.67276,1401.156817,1505.448837,1658.886752,1687.047637,1747.306074,1861.865597,1986.161358,1998.237881,2158.196674,2343.43044,2385.594465,2508.388448,2769.895085,3031.494071,3096.938141,3075.615543,3278.351022,3588.679888,4000.962958,4228.195148,4153.376699,4603.759642,4953.717551,4777.941754,5304.227583,5178.561967,5736.478834,6577.512177,7298.086126,8009.409194
Kyrgyz Republic,KGZ,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,26767574230,24641178145,21231371882,17949144416,14344030250,13566035593,14527121709,15967522710,16306327241,16902452224,17822509598,18770956085,18767704089,20087128713,21498613569,21460880191,22126789572,24017053497,26034874118,26786317277,26660001953,28247944797,28223044177,31303721942,32563395806,33825496187,35292120966,36964945345,38354054773,40118581257,37250512879,39301901464,42826301522,46686361488,50906871855
Lao PDR,LAO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1012.014594,1060.889016,1114.111499,1175.617815,1265.158233,1348.797983,1434.808672,1527.658892,1576.663635,1686.079386,1793.885826,1908.062366,2019.697748,2151.150996,2315.433795,2519.461351,2776.697523,3021.441731,3270.55751,3485.068277,3772.266052,4099.784573,4780.94733,5221.598558,5798.504367,6086.067304,6743.01054,7141.906527,7486.864527,7743.219065,7913.386607,8080.435532,8766.440626,9291.78859,9787.850984
Lao PDR,LAO,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,8647627883,9019178718,9520632227,10083544992,10906263296,11673110406,12481861284,13339626184,13868890272,14882203552,15745190142,16650761036,17636276903,18706270229,19895557925,21309648307,23146383623,24904774760,26853549169,28868041983,31329592648,33848069787,36564749186,39499545733,42506236713,45596468110,48798633404,52162094276,55421161066,58445901222,58739902708,60225053628,61855602706,64172516512,66905147347
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7447.948529,6761.9303,4759.779885,4722.003985,5011.631799,5341.548106,5636.101582,6308.927111,6878.643084,7199.812116,7840.881479,8861.653457,9756.298008,10565.73351,11761.31415,13343.88945,15024.63615,17281.04226,18634.73096,16559.52278,17343.46587,18618.70154,20494.04648,21850.12664,22973.69328,24137.87644,25802.15558,27645.82262,29817.80473,32199.09604,32741.42077,36912.01306,39960.84434,41810.00653,43866.95927
Latvia,LVA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,46628541795,40755573537,27665465933,26286901342,26862561293,26608774388,27220765832,29717311930,31663796648,32556210536,34457827396,36684002304,39496010020,42825181065,46561739532,51970033578,58635199659,64741784386,62547868754,52515178389,50592461907,52128623506,55936744860,57109229533,58305644917,60511561517,62055626572,64164865501,66930186963,67382215222,65044572876,69560319492,70817115854,72838390722,72516087307
Lebanon,LBN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2990.336085,4527.257344,5278.708339,5870.792138,6366.909073,6795.676601,7559.756524,7631.985406,7861.22583,7792.661327,7937.95653,8289.38389,8586.240407,8914.482779,9609.012826,10019.99415,10312.35333,11355.66298,12415.94001,13586.14448,14703.61532,14974.55344,16121.33524,16315.61377,16139.865,17045.89829,18940.5901,20963.82495,21985.48847,21710.46488,16259.70513,11599.77551,12292.84073,12574.83291,..
Lebanon,LBN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,19218051454,28720874228,33442110823,37042378048,40044752423,42627183473,47438059997,47938515718,49695809291,49434615753,50097964832,52021560996,53802336972,55538591257,59248260701,60839538229,61782256000,67534568644,73659365300,81196306155,87671821639,88432234311,90700336595,94172230743,96511525557,96957718407,98464974045,99354140787,97481607577,90740827789,71322381663,66328931530,65916578511,65415227251,..
Lesotho,LSO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,764.0573154,829.9366592,892.9252558,931.9842574,995.2441433,1036.788085,1103.002022,1154.382345,1179.421705,1198.69482,1272.924434,1350.005297,1385.182221,1484.095844,1560.748775,1680.873641,1813.444407,1932.426662,2064.423112,2036.263086,2152.915283,2278.501428,2291.495653,2538.263103,2771.244969,3034.646929,2942.181537,2618.818208,2632.287752,2568.341144,2559.097768,2544.782496,2761.31105,2880.96631,2998.470395
Lesotho,LSO,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2573660196,2752956995,2944462730,3047806487,3230061460,3336360784,3523098100,3653579683,3709759166,3727418549,3871876398,4009776445,4038800653,4222960963,4294429264,4443279431,4631234382,4825186500,5091701800,5027864191,5292816082,5537154381,5887882377,5993424173,6095944685,6286386068,6513255915,6308858550,6215447498,6127312836,5627571726,5755132494,5892552409,6000187259,6165926723
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,786.5258095,792.6886898,496.8514064,327.8299041,262.5962814,254.3884746,282.2316765,547.8767949,651.9264086,761.662726,965.3955233,986.5727987,1012.918913,715.8182468,745.3978618,774.0325678,815.218917,872.5846459,915.0535997,939.4962902,980.1181398,1040.761414,1156.953194,1360.129104,1418.773555,1340.432797,1490.335814,1664.944813,1799.727514,1899.52201,1659.521091,1539.208923,1691.572757,1794.533409,1884.913143
Liberia,LBR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,4150264277,3559880300,2310872164,1548852934,1211786194,1160088911,1300705651,2683093204,3493605416,4253165779,5470248902,5629995201,5841852912,4080818598,4187729797,4408892705,4763540065,5217756727,5590601506,5886933603,6246026265,6758248402,7298490240,7932531093,7988169319,7986686317,7862496650,8055533202,8148782051,7947727344,7710687069,8095196891,8484422471,8881812193,9307509886
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17172.60331,20084.62591,19571.91311,18904.22421,19318.20678,18952.00087,19392.48696,20438.63992,19639.19473,19769.02443,20616.98487,20331.63152,20060.63969,22662.72421,23813.40115,26902.89859,28935.66158,30928.94228,30812.28373,29027.14681,30234.09187,15698.05191,26826.07298,21151.00519,17509.52851,17903.25654,16961.01771,18026.01878,18879.31513,16194.10821,10954.79905,12641.50977,12272.83562,13848.795,13953.79803
Libya,LBY,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,80555801700,93166918530,90639976348,87229019426,88916714929,86942402006,88797859978,93426600293,90107858791,90783360696,94123526022,92464279919,91577642405,1.03497E+11,1.08115E+11,1.20949E+11,1.28812E+11,1.36836E+11,1.36615E+11,1.30603E+11,1.37169E+11,68120248022,1.27267E+11,1.04361E+11,80313610359,79636842700,78449504268,1.03939E+11,1.12193E+11,99632092392,70285163941,90199384483,82756464976,91161061089,90608777729
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8946.885813,8709.655649,7021.978773,6050.585444,5615.091212,5967.191454,6419.664063,7102.881243,7796.787182,7856.706591,8465.943296,9456.873281,10497.26662,12085.95668,13097.43757,14514.78329,16446.9778,19113.98614,20735.70798,18167.6379,19827.94868,22701.55461,24566.8987,26563.3749,28005.79241,28853.99786,30772.67284,33591.55541,36491.93852,40563.83049,41262.72769,45873.52732,50498.3824,50914.86381,54413.96407
Lithuania,LTU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,76124535263,71803963183,56539179787,47364644893,42738989025,44145136034,46364287199,50212815305,53960166152,53368218715,55192676416,58771439458,62720785832,69339017900,73847465363,79556942830,85440561600,94905605717,97372640442,82923892338,83278142847,88544350008,92425165498,96165531708,99793418508,1.0262E+11,1.05362E+11,1.10222E+11,1.15643E+11,1.21052E+11,1.21104E+11,1.2883E+11,1.32099E+11,1.32552E+11,1.36227E+11
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29929.05216,33168.42879,34085.82383,35874.70476,37526.26191,38319.76301,39707.46153,42477.73983,44267.17686,49844.67696,55124.29225,56141.77517,58575.67927,60199.8508,64694.43342,68787.85475,78878.02752,85129.18882,90970.7212,86873.25624,90346.06883,94475.03023,96636.42664,100925.012,105296.2846,107888.5784,113365.1761,114985.8422,116638.4142,121371.7399,122066.7391,136772.4438,143381.8975,142424.7299,150772.3588
Luxembourg,LUX,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,31101901073,33790408718,34405276895,35850521112,37220341448,37753411251,38281232444,40356010486,43049577614,46568958870,49799973664,51331001899,52986641183,54374561930,56675633192,58082818311,61577496185,66564452690,66364642428,64215122127,66629876919,67325691759,68436499780,70607161768,72459248902,74103917509,77792951405,78817630155,80087615173,82289479426,81869760592,87543117439,86584473457,85983895212,86870919446
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27940.86711,28520.82777,31334.92284,32590.13457,33582.3895,34334.8047,34330.59452,34641.4453,33033.73575,32320.72624,34692.51865,36220.63498,39650.02133,44610.28803,56593.41344,60576.6177,67201.52093,75677.04592,76830.5859,79123.72701,99831.76634,121075.8437,133100.4311,149793.6951,145113.9474,108916.8626,107906.8157,120983.4929,129726.754,126160.4542,57220.81706,74177.78252,64373.92569,116491.3772,128267.6234
"Macao SAR, China",MAC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,18503630764,19180755195,21731643041,22858640455,23830921688,24616270280,24513254768,24444770673,23327418907,22777231193,24086145512,24781789585,26990064045,30131844236,38156251018,41237456545,46759396629,53528518889,55343829684,56049119404,70130220947,85289898756,93172514524,1.03191E+11,1.01078E+11,79331396682,78792590832,86561580877,92106091775,89745030264,40981075244,50626336573,40698843608,71248151453,77523802405
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1165.820924,1095.986996,1100.578969,1115.767284,1104.261134,1110.652492,1118.769162,1142.301661,1161.750888,1194.150247,1235.787339,1298.563789,1121.087496,1218.835632,1279.546111,1342.519299,1416.404659,1493.37545,1577.338389,1479.8298,1463.876468,1475.170552,1463.617569,1473.403981,1498.839769,1496.611724,1561.519624,1546.880019,1546.595635,1612.297727,1490.323128,1577.432461,1716.978849,1808.44779,1883.537431
Madagascar,MDG,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,23728781480,22232361092,22494899697,22967275311,22957605789,23342970397,23845825709,24726569521,25695127696,26902600084,28101611021,29782153615,26086792600,28639357115,30144929155,31578575290,33283347345,35184014263,37545787853,36051950358,36275198363,36847775908,37957317018,38830478116,40127106649,41384007238,43036531094,44729290240,46158103238,48194244318,44754297418,46835678114,48782214694,50832553694,52967520949
